page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-11,Technische Universit¨at Hamburg Data Science Foundations Morphological Computation as Intrinsic Reward for Reinforcement Learning Master’s Thesis am Institut Data Science Foundations Technische Universit¨at Hamburg vorgelegt von Omar Baiazid am 15.09.2024 Erstpr¨ufer: Prof. Dr. N. Ay Zweitpr¨ufer Dr. Manfred Eppe Betreuung: Dr. Manfred Eppe Omar Baiazid geboren am: 01.06.1998 Matrikelnummer: 21760121 Studiengang: Computer Science,433,53,108.25,"[ 1.00360531e-03 -1.14718132e-04 -4.43102792e-02  9.91956890e-03
 -5.31281233e-02 -9.88988206e-03 -3.51073965e-02  1.14491479e-02
 -1.03792980e-01  5.89068495e-02 -3.42358015e-02 -2.71726064e-02
  1.98591482e-02  1.61287114e-02 -2.27244757e-03 -8.49943906e-02
  1.06608281e-02  5.36935440e-05  3.84220434e-03 -3.17844860e-02
  1.48794409e-02 -3.78523432e-02  6.00487553e-03  1.22929299e-02
 -3.39790769e-02  2.61415690e-02 -3.71183641e-02  1.37889152e-02
  2.76833363e-02 -4.13329899e-02 -1.25505272e-02 -1.55693963e-02
  3.26992274e-04  7.16319904e-02  1.88047773e-06 -5.54601476e-02
  1.51691902e-02  5.52992476e-03  2.24263221e-02  6.64003659e-03
  5.48440740e-02 -3.38445854e-04 -6.87945858e-02 -5.48133627e-02
  2.85206828e-02  4.85451259e-02  7.40729570e-02  1.45901833e-02
  2.22248640e-02  2.27914099e-02 -1.64885819e-02 -2.33959928e-02
  2.51544788e-02 -1.63751729e-02  3.58924940e-02  7.42960200e-02
  3.47639918e-02 -1.24737006e-02 -1.39542425e-03 -3.71719040e-02
 -1.90074593e-02 -1.60617344e-02  2.83912327e-02 -6.57421350e-03
 -2.31563337e-02  6.07249252e-02  6.29961193e-02 -3.84527631e-02
 -1.85087752e-02  4.95343888e-03 -3.05293500e-02  1.70198642e-02
  2.11950056e-02 -2.30559558e-02  1.35014774e-02 -6.07525697e-03
 -3.95139791e-02  3.97202633e-02  4.49187122e-03  1.40739353e-02
 -3.95876244e-02  4.15930860e-02 -1.04346955e-02 -2.34724879e-02
 -2.60749012e-02  4.17307131e-02  2.77344212e-02 -1.73876639e-02
 -1.47543373e-02  1.80395134e-03  3.87539598e-03 -3.70978154e-02
  8.24164250e-04  4.11159918e-02 -1.94549467e-02 -1.66347399e-02
  1.11238975e-02 -2.30780989e-02  4.71241325e-02  4.92189964e-03
  9.51328054e-02 -3.13461125e-02  4.79962153e-04  5.18652797e-03
 -9.01257843e-02  1.10764173e-03 -4.32231650e-02  5.85075542e-02
  1.24893195e-04  1.99646298e-02  1.33408830e-02  2.36424822e-02
 -5.44582214e-03  1.60259102e-02  1.67842377e-02 -1.44808099e-03
 -1.20837269e-02  4.10616584e-02 -2.03535501e-02  3.84405977e-03
  1.61658321e-02 -2.43537834e-05 -3.77028696e-02  9.25151166e-03
 -6.08401634e-02 -4.09015603e-02 -5.33157326e-02 -5.62358042e-03
 -3.03623313e-03  4.58674207e-02  1.22475307e-02 -2.33350694e-02
 -8.15198699e-04  7.88313046e-04  8.04024190e-03  1.05105400e-01
  2.37133466e-02 -3.43506001e-02  3.11611593e-02 -8.57123081e-03
 -4.17967029e-02 -2.61822660e-02  3.07948794e-02 -4.48841155e-02
 -2.81159673e-02 -6.97868094e-02 -4.22318839e-02  4.52382304e-02
  1.80617590e-02 -2.40770206e-02 -5.38235391e-03  3.11282594e-02
 -1.24681341e-02  1.80790903e-05  1.22413635e-02 -2.17019487e-02
  1.82352643e-02  5.39185815e-02  4.88226153e-02  5.21007814e-02
 -1.93117242e-02  1.22465221e-02 -1.92029588e-02  8.97058751e-03
  2.14350782e-03  1.15275625e-02 -7.25831166e-02 -6.59294948e-02
  3.64369862e-02  4.58921678e-02  3.25933658e-02  2.22879667e-02
 -3.79854105e-02 -2.99983677e-02  3.44501920e-02  1.24950327e-01
  2.04809960e-02 -6.61129551e-03 -4.30916855e-03 -5.62477596e-02
  3.50802694e-03  2.28005461e-02 -2.87460350e-03  5.27096651e-02
 -2.84742080e-02  2.35026814e-02 -8.89189467e-02  3.54071669e-02
  1.26241120e-02 -7.26468340e-02 -2.31675876e-04  1.52267683e-02
 -7.61346484e-04 -4.52382900e-02  6.32427409e-02  2.33484083e-03
 -2.76236422e-02 -1.01254135e-01  2.58337576e-02 -1.57908704e-02
 -8.55255965e-03 -4.36280556e-02  5.89774512e-02 -4.20351885e-02
 -1.49009563e-02 -6.28972724e-02 -2.43582334e-02  2.97073517e-02
 -1.22622803e-01  1.31210277e-03 -1.73040517e-02 -2.13061292e-02
 -1.40774408e-02 -1.49260834e-02 -2.71569639e-02  1.99941490e-02
  1.26971817e-02  3.83158773e-02  8.94020684e-03  2.24315338e-02
 -5.18324226e-02  5.58177605e-02 -4.91990224e-02  2.21361071e-02
  1.72860976e-02  1.52437547e-02 -5.40332170e-03  2.44101938e-02
 -2.15871655e-03 -2.95223109e-02 -1.40113896e-02 -2.42716093e-02
  3.87542583e-02  6.27860893e-03 -3.98499519e-03  1.35919522e-03
 -2.43779216e-02 -2.84107812e-02  7.36290962e-02 -4.03465144e-02
 -9.05893091e-03 -6.38641417e-02  5.87832974e-03 -5.19172847e-02
  3.06864623e-02 -7.97719508e-02  5.94819784e-02 -2.30745543e-02
  1.92242581e-02 -1.53487474e-02  1.55841047e-02 -2.10928917e-02
  2.49045864e-02  1.07472427e-02  1.26766395e-02 -3.72346397e-03
 -2.14779638e-02 -1.05515607e-02 -8.30796212e-02 -4.29520104e-03
  3.38013396e-02 -2.10439917e-02 -2.10618395e-02  5.73298559e-02
  4.50914539e-02  1.53852450e-02 -5.21479100e-02 -3.44145414e-03
 -6.44296929e-02  2.52569690e-02  2.23786291e-02  3.04936022e-02
 -2.90112235e-02 -1.55005907e-03 -3.10832448e-03  7.86678027e-03
  7.50018731e-02  2.24395655e-02 -2.69706864e-02  5.24858125e-02
  2.67289812e-03 -4.93698120e-02 -2.22684387e-02 -4.99082655e-02
 -1.26168309e-02 -3.92141053e-03  5.74970245e-02  4.69374424e-03
 -2.15829220e-02 -2.91200913e-02 -4.05878983e-02  2.70787701e-02
 -1.88031849e-02 -4.80472557e-02  3.81465554e-02 -2.44638491e-02
  5.48039563e-02  1.17572822e-01  2.30087023e-02  2.06562672e-02
  2.12628003e-02  4.39247824e-02 -4.01462242e-02 -6.19192701e-03
 -6.57200590e-02 -1.56301297e-02 -2.05302183e-02 -5.77201359e-02
  4.96379621e-02  7.32433945e-02 -3.31408456e-02 -1.32660558e-02
 -1.01021752e-02  1.09417727e-02 -6.33290596e-03 -3.33774798e-02
 -3.33346054e-02  2.31098142e-02 -2.88412608e-02  4.65987623e-02
 -5.84274381e-02 -2.71891635e-02  6.37442321e-02  2.33898917e-03
  1.22242114e-02  3.37204635e-02 -3.40827070e-02 -2.60822568e-02
  4.24373001e-02  5.32714501e-02  3.52888294e-02  7.54319131e-02
 -3.08098104e-02 -1.57707799e-02 -6.84782770e-03  1.87427457e-02
 -1.76843517e-02 -5.08817770e-02  9.92306974e-03 -1.18671814e-02
 -3.48428078e-03 -7.59988725e-02 -1.33476639e-02  9.04117823e-02
  2.11438555e-02 -1.84622202e-02 -5.16779395e-03 -3.88599411e-02
  3.55916135e-02  2.07056627e-02  8.25241953e-02 -6.92168111e-03
 -4.74223346e-02 -8.32668226e-03 -2.18608528e-02  3.56017388e-02
  3.26531976e-02  4.73268777e-02  1.43415881e-02 -2.24107001e-02
 -4.08519469e-02  1.67786796e-02 -1.73949357e-02  1.33975176e-02
 -1.18649965e-02  7.21320882e-02  1.17406361e-02 -4.90066782e-02
 -1.89222228e-02  2.28006204e-04  2.06377152e-02 -3.89537774e-02
 -2.44669933e-02 -6.67608948e-03  2.14507561e-02 -2.37150583e-02
 -1.09540503e-02 -3.47518474e-02  2.10611131e-02  2.95170639e-02
  2.73340079e-03  2.52440423e-02  4.01721857e-02  9.48986318e-03
 -1.37752062e-02 -4.34777439e-02 -1.24377683e-02  6.85362518e-02
 -9.08677056e-02  3.78569812e-02 -1.22288906e-03 -8.20601061e-02
 -3.51966396e-02  1.94912516e-02  1.90775916e-02 -1.31845959e-02
 -5.33015020e-02  2.26091705e-02  2.33158818e-03 -1.87235847e-02
  3.91240120e-02  2.84885187e-02  3.71789858e-02 -2.07668040e-02
 -3.52834724e-02 -3.66911069e-02  7.00947270e-02  3.82676013e-02
 -3.46255489e-02 -7.84400329e-02 -1.30051915e-02  3.96565907e-02
  2.84161381e-02  1.21747302e-02  2.34447923e-02  6.65053725e-02
 -2.85062916e-03 -3.09709013e-02  3.26377824e-02  5.38701192e-02
  1.10603124e-02 -3.10666841e-02  3.92601378e-02  3.98013368e-02
  3.20789367e-02 -4.30685617e-02 -3.22357155e-02 -2.57153669e-03
 -1.74502973e-02 -2.22780667e-02 -2.10776310e-02 -7.21747205e-02
 -5.94868548e-02 -1.48587627e-03 -3.11102048e-02 -7.02846721e-02
 -1.56354513e-02  1.77355930e-02 -3.04151010e-02 -9.43520069e-02
  1.90017894e-02  1.25686228e-02  7.94948786e-02  8.87400750e-03
 -8.10859576e-02 -2.70596836e-02 -1.44550088e-03 -6.44972473e-02
 -2.70954184e-02  1.69099942e-02  7.18012219e-03 -6.12866133e-02
  1.67746898e-02  1.89979933e-02 -2.89697554e-02 -2.08991505e-02
 -1.73597708e-02  4.76918481e-02 -2.99023129e-02 -1.32592889e-02
  8.35466757e-02  1.34846251e-02 -1.51759465e-04 -2.53971498e-02
  1.16145089e-02  1.17008463e-01 -2.19362248e-02  4.74509113e-02
  4.26124223e-03  6.82885647e-02  3.14313620e-02  1.90310544e-04
  1.02502303e-02  2.24179458e-02  3.81800383e-02  6.23876043e-03
  8.56161676e-03 -5.24357939e-03  9.91733279e-04  2.52763070e-02
  5.66495024e-03  6.09348342e-02  1.76298097e-02  1.31745078e-02
 -5.02365129e-03  1.03319576e-03  2.57906802e-02 -1.02276159e-02
 -1.93521287e-02 -1.63610205e-02  1.31159062e-02  3.32137123e-02
 -1.16932886e-02 -1.33993924e-02  4.74111512e-02 -9.30363871e-03
 -1.90072674e-02 -2.51191147e-02  6.76487833e-02  2.68774253e-04
  1.04775047e-03  3.52408439e-02  3.48523334e-02  2.63585337e-02
 -9.67216957e-03  3.17420848e-02  2.34230477e-02 -1.52615476e-02
  2.92297285e-02 -3.48370348e-04 -1.13736289e-02 -1.86293442e-02
 -2.53787860e-02  2.81866770e-02 -4.76795807e-02  4.49849218e-02
  7.46673718e-02  2.50292663e-02 -1.88531652e-02 -5.34891933e-02
  5.48371812e-03  2.81796139e-02  4.82846139e-04 -4.18105796e-02
 -1.07197221e-02  1.81539226e-02  7.70895509e-03 -8.20969045e-03
 -3.18328328e-02  1.25363190e-02 -3.63819078e-02  2.86912061e-02
 -7.59358481e-02  6.12314790e-03 -2.08604964e-03 -1.54818629e-03
  9.40864906e-03 -1.74832344e-03 -1.06542474e-02 -1.68701801e-02
 -2.59290524e-02 -4.42116186e-02 -3.40147018e-02  9.37117189e-02
  5.51718622e-02  1.98104000e-03  2.85705738e-02 -4.61443923e-02
 -4.06811647e-02  1.25837149e-02 -1.03518423e-02 -1.74002200e-02
  3.91439535e-02  2.95679853e-03  4.17964486e-03 -5.43176654e-33
 -4.12495015e-03  1.13329850e-02 -3.72540615e-02  9.81723657e-04
 -4.24569100e-02 -1.59581229e-02  1.46403247e-02 -1.98311955e-02
  4.56353985e-02  4.84800572e-03 -2.33284030e-02 -2.88891271e-02
  4.54498595e-03 -1.32326474e-02  1.23830736e-02  4.07873839e-02
 -2.08030455e-03 -5.32246716e-02 -1.97828915e-02 -3.61670158e-03
  3.18620466e-02  1.88805163e-02  7.33918026e-02  1.88694727e-02
 -1.06221633e-02  7.93808326e-02 -1.10321604e-02  1.13001876e-02
 -3.46136019e-02  1.32963173e-02 -4.22338303e-03 -5.85338697e-02
 -3.68508548e-02 -6.59774244e-02 -2.49456372e-02 -4.87510907e-03
 -7.50263482e-02 -3.59248072e-02 -4.82339226e-02 -7.79309659e-04
 -9.24370959e-02 -3.68906930e-03  1.06111206e-02 -2.76728999e-02
 -2.15858929e-02 -4.01854329e-03  3.07493676e-02 -1.91850718e-02
  1.69770117e-03 -2.32915692e-02  6.32687530e-04 -6.61606388e-03
 -1.02143979e-03  2.23341640e-02  6.86977208e-02 -4.69485819e-02
  3.21333557e-02 -1.45437540e-02  4.61802706e-02  7.13570118e-02
  3.39561291e-02  1.62117854e-02  1.36710545e-02  3.29556353e-02
  6.95924088e-02  1.97759625e-02  8.39418247e-02 -7.19566271e-02
  3.61972116e-02 -4.50086221e-02  1.78525131e-02  5.39634889e-03
  2.89526191e-02 -6.65255915e-03  5.12911826e-02  3.31789181e-02
 -3.07152551e-02  3.31960544e-02  1.05012320e-02  5.46529368e-02
 -5.36945881e-03  2.12937910e-02 -1.32920500e-03  1.51224062e-02
  1.23123275e-02 -6.91271573e-02  3.15436162e-03 -3.03951395e-03
 -3.99738662e-02  8.76868702e-03 -2.91442014e-02  1.66940168e-02
 -1.20961498e-02 -6.51517650e-03  1.71690267e-02 -3.98837999e-02
  1.26985172e-02  6.65681064e-02  1.50606418e-02 -4.02307138e-02
 -1.16292238e-02 -8.36418103e-03 -5.88515736e-02  2.80750580e-02
  3.18883471e-02  3.13710272e-02  3.24169314e-03  1.38069028e-02
 -1.07210577e-02  8.19728337e-03  1.57395713e-02  2.19272729e-02
  2.31692810e-02 -2.85882000e-02  8.67331699e-02 -4.50021587e-02
 -1.80902183e-02 -8.82453844e-03  6.99188048e-03 -2.24806159e-03
 -5.04315533e-02  3.72266136e-02 -4.98007275e-02  7.61412382e-02
 -1.69279613e-02  2.71753478e-03 -4.18909043e-02  9.60280374e-03
 -7.39634736e-03 -2.34389305e-02  2.73387018e-03  1.89718755e-03
  2.61810698e-07 -4.69985381e-02  5.90325072e-02  2.25592572e-02
  1.02891903e-02  3.86027023e-02  1.63290799e-02 -4.69618887e-02
 -3.75068281e-03 -2.70581618e-03 -2.68831961e-02  4.72425520e-02
  1.73348151e-02 -4.11168523e-02 -1.22290710e-02 -1.63599979e-02
 -2.23664884e-02 -4.88819256e-02  1.59497075e-02  1.05788279e-02
  7.27840373e-03 -3.95892560e-02  2.46328376e-02  2.52930503e-02
 -8.36359058e-03  1.39903584e-02  3.94277610e-02 -6.96623791e-03
 -4.76491414e-02  9.38072875e-02 -1.54152587e-02  8.59018322e-03
 -2.92487741e-02 -4.10875343e-02 -2.50806590e-03  1.04085589e-03
  4.13363874e-02  1.08909253e-02 -6.11371594e-03  7.20914570e-04
  3.77259776e-03 -6.55847276e-03  3.39730345e-02  3.03210448e-02
 -3.89211625e-02  2.99895685e-02 -4.60114628e-02  3.73218628e-03
 -1.45317474e-02  2.49089533e-03 -2.62325467e-03  3.13644223e-02
 -1.06520802e-02 -4.19873372e-02  1.52330371e-02 -1.55696506e-02
  2.33855527e-02  7.03381188e-03 -5.53478561e-02  5.97726740e-02
  6.76866397e-02  1.68359897e-03 -3.27725671e-02 -3.22396047e-02
  8.97848606e-02 -1.21637126e-02 -5.83547838e-02 -6.02540672e-02
  2.68872040e-34 -1.49649307e-02  3.60430824e-03  1.81097817e-02
 -1.52442586e-02 -3.47835161e-02  4.66086678e-02  4.97817881e-02
 -6.44934224e-03  3.99404839e-02  2.90094633e-02 -5.14928736e-02]"
